tanggal;tinggi_gelombang
27/02/2014;0,2525
28/02/2014;0,206666667
01/03/2014;0,323333333
02/03/2014;0,186666667
03/03/2014;0,235416667
04/03/2014;0,19
05/03/2014;0,19
06/03/2014;0,257083333
07/03/2014;0,2225
08/03/2014;0,236666667
09/03/2014;0,2975
10/03/2014;0,206666667
11/03/2014;0,10375
12/03/2014;0,279583333
13/03/2014;0,253333333
14/03/2014;0,242083333
15/03/2014;0,3825
16/03/2014;0,2125
17/03/2014;0,2125
18/03/2014;0,19
19/03/2014;0,19
20/03/2014;0,322083333
21/03/2014;0,2225
22/03/2014;0,236666667
23/03/2014;0,2525
24/03/2014;0,206666667
25/03/2014;0,10375
26/03/2014;0,186666667
27/03/2014;0,253333333
28/03/2014;0,174583333
29/03/2014;0,2125
30/03/2014;0,19
31/03/2014;0,19
01/04/2014;0,282916667
02/04/2014;0,2225
03/04/2014;0,236666667
04/04/2014;0,260833333
05/04/2014;0,206666667
06/04/2014;0,252916667
07/04/2014;0,186666667
08/04/2014;0,27125
09/04/2014;0,27625
10/04/2014;0,206666667
11/04/2014;0,264583333
12/04/2014;0,21
13/04/2014;0,242916667
14/04/2014;0,2
15/04/2014;0,229166667
16/04/2014;0,295833333
17/04/2014;0,2
18/04/2014;0,2
19/04/2014;0,215
20/04/2014;0,205
21/04/2014;0,579166667
22/04/2014;0,2125
23/04/2014;0,166666667
24/04/2014;0,845833333
25/04/2014;0,75
26/04/2014;0,6
27/04/2014;0,829166667
28/04/2014;1,05
29/04/2014;0,916666667
30/04/2014;0,5875
01/05/2014;0,866666667
02/05/2014;0,365833333
03/05/2014;0,72625
04/05/2014;0,59875
05/05/2014;0,69875
06/05/2014;0,610833333
07/05/2014;0,6275
08/05/2014;0,610833333
09/05/2014;0,213333333
10/05/2014;0,279166667
11/05/2014;0,204166667
12/05/2014;0,172916667
13/05/2014;0,213333333
14/05/2014;0,213333333
15/05/2014;0,204166667
16/05/2014;0,279166667
17/05/2014;0,172916667
18/05/2014;0,213333333
19/05/2014;0,262083333
20/05/2014;0,213333333
21/05/2014;0,36875
22/05/2014;0,751666667
23/05/2014;0,609583333
24/05/2014;0,702916667
25/05/2014;0,645833333
26/05/2014;0,670833333
27/05/2014;0,593333333
28/05/2014;0,644166667
29/05/2014;0,637083333
30/05/2014;0,61
31/05/2014;0,172916667
01/06/2014;0,213333333
02/06/2014;0,38875
03/06/2014;0,7525
04/06/2014;0,655833333
05/06/2014;0,71
06/06/2014;0,64375
07/06/2014;0,675
08/06/2014;0,61375
09/06/2014;0,7525
10/06/2014;0,59625
11/06/2014;0,709583333
12/06/2014;0,64125
13/06/2014;0,642916667
14/06/2014;0,595416667
15/06/2014;0,213333333
16/06/2014;0,19875
17/06/2014;0,25
18/06/2014;0,1975
19/06/2014;0,33
20/06/2014;0,356666667
21/06/2014;0,3475
22/06/2014;0,752083333
23/06/2014;0,631666667
24/06/2014;0,649583333
25/06/2014;0,617083333
26/06/2014;0,671666667
27/06/2014;0,782916667
28/06/2014;0,514166667
29/06/2014;0,67375
30/06/2014;0,459166667
01/07/2014;0,238333333
02/07/2014;0,213333333
03/07/2014;0,2625
04/07/2014;0,213333333
05/07/2014;0,984166667
06/07/2014;0,3675
07/07/2014;0,468333333
08/07/2014;0,213333333
09/07/2014;1,125
10/07/2014;0,232825133
11/07/2014;0,100909091
12/07/2014;0,279166667
13/07/2014;0,251666667
14/07/2014;0,213333333
15/07/2014;0,2625
16/07/2014;0,213333333
17/07/2014;0,96125
18/07/2014;0,619583333
19/07/2014;1,007916667
20/07/2014;0,213333333
21/07/2014;0,342916667
22/07/2014;0,311666667
23/07/2014;0,192916667
24/07/2014;0,146666667
25/07/2014;0,115416667
26/07/2014;0,927916667
27/07/2014;0,615833333
28/07/2014;0,17875
29/07/2014;0,162083333
30/07/2014;0,186666667
31/07/2014;0,2525
01/08/2014;0,206666667
02/08/2014;0,10375
03/08/2014;0,186666667
04/08/2014;0,235416667
05/08/2014;0,19
06/08/2014;0,19
07/08/2014;0,150833333
08/08/2014;0,2225
09/08/2014;0,236666667
10/08/2014;0,2525
11/08/2014;0,206666667
12/08/2014;0,10375
13/08/2014;0,186666667
14/08/2014;0,253333333
15/08/2014;0,174583333
16/08/2014;0,174583333
17/08/2014;0,2125
18/08/2014;0,2125
19/08/2014;0,19
20/08/2014;0,19
21/08/2014;0,178333333
22/08/2014;0,2225
23/08/2014;0,260833333
24/08/2014;0,2525
25/08/2014;0,252916667
26/08/2014;0,10375
27/08/2014;0,274583333
28/08/2014;0,355833333
29/08/2014;0,471666667
30/08/2014;0,359583333
31/08/2014;0,26125
01/09/2014;0,33625
02/09/2014;0,241666667
03/09/2014;0,253333333
04/09/2014;0,174583333
05/09/2014;0,174583333
06/09/2014;0,2125
07/09/2014;0,2125
08/09/2014;0,3475
09/09/2014;0,26875
10/09/2014;0,34125
11/09/2014;0,2225
12/09/2014;0,236666667
13/09/2014;0,2525
14/09/2014;0,354166667
15/09/2014;0,961666667
16/09/2014;0,241666667
17/09/2014;0,08875
18/09/2014;0,235416667
19/09/2014;0,19
20/09/2014;0,19
21/09/2014;0,150833333
22/09/2014;0,2225
23/09/2014;0,236666667
24/09/2014;0,2525
25/09/2014;0,206666667
26/09/2014;0,4625
27/09/2014;0,186666667
28/09/2014;0,253333333
29/09/2014;0,174583333
30/09/2014;0,174583333
01/10/2014;0,08875
02/10/2014;0,235416667
03/10/2014;0,19
04/10/2014;0,19
05/10/2014;0,270416667
06/10/2014;0,260416667
07/10/2014;0,236666667
08/10/2014;0,2525
09/10/2014;0,206666667
10/10/2014;0,2525
11/10/2014;0,27625
12/10/2014;0,253333333
13/10/2014;0,299583333
14/10/2014;0,368333333
15/10/2014;0,2125
16/10/2014;0,3475
17/10/2014;0,279166667
18/10/2014;0,305416667
19/10/2014;0,340833333
20/10/2014;0,2225
21/10/2014;0,236666667
22/10/2014;0,2525
23/10/2014;0,287916667
24/10/2014;0,315
25/10/2014;0,3
26/10/2014;0,253333333
27/10/2014;0,259583333
28/10/2014;0,318333333
29/10/2014;0,29375
30/10/2014;0,19
31/10/2014;0,19
01/11/2014;0,225833333
02/11/2014;0,2225
03/11/2014;0,236666667
04/11/2014;0,2525
05/11/2014;0,206666667
06/11/2014;0,255833333
07/11/2014;0,186666667
08/11/2014;0,235416667
09/11/2014;0,19
10/11/2014;0,19
11/11/2014;0,150833333
12/11/2014;0,2225
13/11/2014;0,236666667
14/11/2014;0,2525
15/11/2014;0,206666667
16/11/2014;0,10375
17/11/2014;0,186666667
18/11/2014;0,253333333
19/11/2014;0,174583333
20/11/2014;0,174583333
21/11/2014;0,2125
22/11/2014;0,2125
23/11/2014;0,19
24/11/2014;0,19
25/11/2014;0,150833333
26/11/2014;0,2225
27/11/2014;0,236666667
28/11/2014;0,2525
29/11/2014;0,206666667
30/11/2014;0,10375
01/12/2014;0,186666667
02/12/2014;0,253333333
03/12/2014;0,174583333
04/12/2014;0,2125
05/12/2014;0,19
06/12/2014;0,19
07/12/2014;0,150833333
08/12/2014;0,2225
09/12/2014;0,236666667
10/12/2014;0,2525
11/12/2014;0,206666667
12/12/2014;0,10375
13/12/2014;0,186666667
14/12/2014;0,1075
15/12/2014;0,27625
16/12/2014;0,206666667
17/12/2014;0,149166667
18/12/2014;0,149166667
19/12/2014;0,14
20/12/2014;0,260416667
21/12/2014;0,229166667
22/12/2014;0,295833333
23/12/2014;0,2
24/12/2014;0,2
25/12/2014;0,8
26/12/2014;1
27/12/2014;1
28/12/2014;0,3
29/12/2014;0,275
30/12/2014;0,5075
31/12/2014;0,486666667
01/01/2015;0,133333333
02/01/2015;0,033333333
03/01/2015;0,033333333
04/01/2015;0,916666667
05/01/2015;0,5875
06/01/2015;0,866666667
07/01/2015;0,218333333
08/01/2015;0,172916667
09/01/2015;0,213333333
10/01/2015;0,250833333
11/01/2015;0,211666667
12/01/2015;0,113333333
13/01/2015;0,213333333
14/01/2015;0,213333333
15/01/2015;0,279166667
16/01/2015;0,204166667
17/01/2015;0,172916667
18/01/2015;0,213333333
